название;ссылка;цена;адрес;описание
3-комн. кв., 71 м, 1/2 этаж;https://krym.cian.ru/sale/flat/243614340/;5 300 000 ;Республика КрымЯлта городской округНикита пгт4;Продаю 3-х комнатную квартиру с собственной беседкой, двором  с отдельным входом и плодовыми  деревьями в экологически чистом районе Крыма с развитой инфраструктурой, рядом Никитский ботанический сад, прекрасная доступность до центра Ялты, отличное место для отдыха и круглогодичного проживания, Российский кадастр, документы в собственности с 2000 года, никто не прописан, сводная продажа.
3-комн. кв., 73,4 м, 1/5 этаж;https://krym.cian.ru/sale/flat/246890358/;4 750 000 ;Республика КрымЯлта городской округГаспра пгт;Квартира после ремонта.Новая сантехника, поменяны трубы, большая душевая( можно заменить на ванную). Газ, бойлер, колонка.Остается холодильник, кухонный уголок, встроенные шкафы.В большой комнате мягкий уголок . Полы- ламинат, ванная и кухня- плитка, потолки подвесные, стены - обои под покраску. Центральное отопление. С одной стороны первый этаж, с другой -второй.Есть все необходимое для жизни , хороший  вариант под сдачу.
Студия, 31,4 м, 2/3 этаж;https://krym.cian.ru/sale/flat/243711617/;3 500 000 ;Республика КрымЯлта городской округГаспра пгтулица Мира;продается студия на 2 этаже  3этажного дома 2016г постройки.В квартире новая мебель и техника ,интернет все остается кроме тв,автономное газовое отопление зимой очень тепло Магазины 10метров  остановка   50м.не агенство  30050000
2-комн. кв., 45 м, 1/5 этаж;https://krym.cian.ru/sale/flat/246416984/;5 500 000 ;Республика КрымЯлта городской округГаспра пгтшоссе Алупкинское;Продам квартиру 45м2 с ремонтом и мебелью. Вид на море. Вся инфроструктура.
2-комн. кв., 43 м, 2/2 этаж;https://krym.cian.ru/sale/flat/246499822/;3 600 000 ;Республика КрымЯлта городской округСоветское пгт6Г;"2 комнатная квартира в заповедной зоне Ялты в поселке Долоссы. Квартира для тех, кто устал от городского шума и суеты. Для тех, кто ценит свежий воздух, покой и природу.
Дом построен в стиле финского домика и граничит с заповедником. Вход в квартиру отдельный с открытой террасы. Общая площадь квартиры составляет 43 м2, жилая - 25 м2, кухня - 10 м2, совмещенный санузел, балкон в одной из комнат на южной стороне.  В квартире выполнен ремонт, установлен котел на горячую воду и отопление. Рядом остановка общественного транспорта. До Ялты 20 минут езды."
2-комн. кв., 60 м, 2/5 этаж;https://krym.cian.ru/sale/flat/246788789/;5 800 000 ;Республика КрымАлушта городской округПартенит пгтулица Солнечная10;"Квартира в центре Партенита с евроремонтом и мебелью!В квартире выполнен дорогой качественный ремонт,есть своё автономное отопление(двухконтурный газ.котёл).Хорошая планировка,жилые комнаты раздельные,есть большая лоджия 14 кв.м.Дом расположен в самом центре города.Вся инфраструктура посёлка в шаговой доступности.К морю 500 метров по прямой.Рядом с домом расположен вечнозелёный реликтовый парк,известный своим целебным воздухом.Квартира имеет свой отдельный вход с улицы.Свободная продажа.Один взрослый собственник.Никто не прописан.
Расстояние от Партенита до Ялты 18 км,до Алушты-12 км,до аэропорта города Симферополя-70 км."
1-комн. кв., 35 м, 4/5 этаж;https://krym.cian.ru/sale/flat/237642750/;3 600 000 ;Республика КрымЯлта городской округГурзуф пгтулица 60 лет СССР24;Продажа квартиры с великолепным видом на море и на горы!! Хорошая уютная квартира.
Апартаменты-студия, 51 м, 4/9 этаж;https://krym.cian.ru/sale/flat/238340201/;5 490 000 ;Республика КрымЯлта городской округВосход пгтулица Авроры110;"Готовые для жилья Апартаменты (с возможностью перевода в квартиру) в новастроe от хозяина. Апартаменты (студия) с по-настоящему шикарным видом на горы и виноградниками, панорамные окна от пола, новый спальный район, рядом находится ЖК Монако !

Ухоженный закрытый двор с озеленением, беседка с мангалом.

Произведён ремонт;
1) Комната (студия) 40 кв.м - на полу дубовая (брашированная) паркетная доска, установлен инверторный кондиционер, новая мебель и техника (всё в заводских наклейках), столешница кухни из дуба, 2ух спальная кровать с подъёмным механизмом и ортопедическим матрасом, диван, комод, и т.д
2) Прихожая 6 кв.м - на полу кафель, теплый пол Devi с интеллектуальным сенсорным управлением, 5 дверный шкаф-гардероб, скамья, обувница и т.д
3) Санузел 6 кв.м - теплый пол Devi с интеллектуальным сенсорным управлением, стеклянный душевой уголок, метровая раковина с двумя шкафчиками, инверторная стиральная машина Candy с режимом пар, современный плоский бойлер 80 литров Ariston
Без Торга и Обмена!
Коммунальные услуги;
1) Вода по счётчику, тариф Водоканала
2) Электричество по счётчику, тариф Крымэнего
3) Обслуживание дома (квартплата) -18 рублей за кв.м, в месяц 980 рублей
4) Интернет"
3-комн. кв., 55,8 м, 4/4 этаж;https://krym.cian.ru/sale/flat/246132366/;5 400 000 ;Республика КрымЯлта городской округГурзуф пгтулица Санаторная;"Продажа трехкомнатной квартиры в поселке Гурзуф.
Коммуникации: природный газ, центрально отопление, центральная канализация, электричество.
Инфраструктура: супермаркеты, остановка общественного транспорт, детский садик, школа и.т.п. Все в шаговой доступности!
До моря пешим шагом до 10 минут! Дом расположен в тихом районе Гурзуфа. Из квартиры просматривается вид на море и на горы.
Подходит под ипотеку!"
2-комн. кв., 56,7 м, 2/2 этаж;https://krym.cian.ru/sale/flat/204430578/;4 700 000 ;Республика КрымЯлта городской округГаспра пгтулица Маратовская35;Продам 2-х комнатную квартиру. 5 минут пешком от моря. Рядом парки. Тихая уютная зеленая зона. Развитая инфраструктура. Общая площадь 56,8. жилая площадь 37,3. Распашонка. В квартире автономное газовое отопление. ГВ и ХВ круглосуточно. Отличный Ремонт. Паркетный пол. Раздельный санузел.С мебелью. Парковочное место и подвальное помещение 10м2 прилагается. Пластиковые окна. Абсолютно готовая для проживания или сдачи в аренду. Под окном крымская сосна с белками и вид на г. Ай-петри.
1-комн. кв., 41,18 м, 7/8 этаж;https://krym.cian.ru/sale/flat/246616524/;4 450 000 ;Республика КрымЯлта городской округВиноградное пгтшоссе Бахчисарайское14Б;"Продается квартира в новом жилом комплексе ""Горизонт Плаза"" по выгодной цене! Находится на 7 этаже 8-ми этажного дома. 

Восхитительные виды на величественные годы, водопад Учан-Су, море и любимую Ялту. И всё в одном жилом комплексе - ""Горизонт Плаза""

Лучшая цена на новостройку в Ялте. 
Окончание строительства - 4 квартал 2020 года.

Раннее утро. Горы накинули на макушку белый козырек облаков. Они будто пытаются заглянуть за морской горизонт и отгадать самую сокровенную морскую тайну. Красиво,
не правда ли?

Это может быть описанием вашего вида из окна, если вы выберите для покупки одну из квартир в ЖК ""Горизонт Plaza"".

Комплекс находится в экологически чистом районе города.
Вот только самые основные плюсы жилого комплекса:
 - Непосредственная близость к водопаду Учан Су, Ливадийскому Дворцу и Царской Тропе -  достопримечательности, которые стоит увидеть хотя бы однажды.
- Удобная транспортная развязка. Остановка общественного транспорта близко.
 - На охраняемой территории находится детская площадка, паркинг и магазин.
 - Потрясающие виды из окна.

Вы бы хотели жить в таком ЖК? Звоните прямо сейчас!"
1-комн. кв., 44,99 м, 7/8 этаж;https://krym.cian.ru/sale/flat/246616455/;4 850 000 ;Республика КрымЯлта городской округВиноградное пгтшоссе Бахчисарайское14Б;"Однокомнатная квартира в новом жилом комплексе ""Горизонт плаза"" по лучшей цене на новостройки в Ялте!
Квартира находится на 7 этаже восьми этажного здания. Окончание строительства- 4 квартал этого года. 

Захватывающий вид на море, горы и Ялточку!

Жк Горизонт Plaza - многоквартирный жилой комплекс с развитой инфраструктурой, находится в 2 км от набережной Ялты, по адресу Бахчисарайское шоссе 14Г, привлекает своим месторасположением в экологически чистом и тихом районе города. 

Из квартиры открывается вид на гору Ай-Петри, Чёрное море и на город. Непосредственная близость к лесу, к водопаду Учан-Су, к Царской тропе и Ливадийском дворцу.

Удобная транспортная развязка. Рядом, остановка общественного транспорта. 
На охраняемой территории предусмотрен паркинг, детская площадка и зона для семейного отдыха и магазин.

Высота этажа 3м, высота помещений 2,75.
Отопление и горячее водоснабжение домов от газового котла.
Обслуживание и эксплуатация производится застройщиком. 

Возможен небольшой торг. Обсуждается индивидуально."
1-комн. кв., 61,95 м, 6/8 этаж;https://krym.cian.ru/sale/flat/246615316/;5 950 000 ;Республика КрымЯлта городской округВиноградное пгтшоссе Бахчисарайское14Б;"СКИДКА 100 000 РУБЛЕЙ ПРИ ПОКУПКЕ ДО 27 ДЕКАБРЯ 2020 ГОДА! СОЗДАЕМ ПРЕДНОВОГОДНЕЕ ВОЛШЕБСТВО! 

Восхитительные виды на величественные годы, водопад Учан-Су, море и любимую Ялту. И всё в одном жилом комплексе - Горизонт Плаза 

Лучшая цена на новостройку в Ялте. 
Окончание строительства - 4 квартал 2020 года.

Раннее утро. Горы накинули на макушку белый козырек облаков. Они будто пытаются
заглянуть за морской горизонт и отгадать самую сокровенную морскую тайну. Красиво,
не правда ли?

Это может быть описанием вашего вида из окна, если вы выберите для покупки одну из квартир в ЖК ""Горизонт Plaza"".

Комплекс находится в экологически чистом
районе города.
Вот только самые основные плюсы жилого комплекса:
 Непосредственная близость к водопаду Учан Су, Ливадийскому Дворцу и Царской Тропе -  достопримечательности, которые стоит увидеть хотя бы однажды.
 Удобная транспортная развязка. Остановка общественного транспорта близко.
 На охраняемой территории находится детская площадка, паркинг и магазин.
 Потрясающие виды из окна.

Вы бы хотели жить в таком ЖК? Звоните прямо сейчас!
Скидка только для одного человека, кто первый выйдет на сделку."
1-комн. кв., 30 м, 2/4 этаж;https://krym.cian.ru/sale/flat/201296976/;4 900 000 ;Республика КрымЯлта городской округФорос пгтулица Терлецкого4;"Продажа Квартиры
Продаётся квартира в ФОРОСЕ. Это самая южная точка Крыма. Форос по всюду окружён реликтовыми расстентями. С севера скальногорная гряда,с юга Чёрное море. Очень мягкий и даже нежный) климат. Самый ближний пляж от квартиры находится в 1 минуте ходьбы,ступеньки к нему начинаются прямо от дома.
 Само место позиционируется как  очень респектабельное. Со времён СССР и по наши дни здесь находятся госдачи высших чинов государства. Вода в море самая чистая и прозрачная на всём черноморском побережье.
 На территории посёлка есть Форосский парк- который имеет статус памятника  садовопаркового хозяйства. Это целых 45га, которые вы можете совершенно бесплатно посещать каждый день. Также в парке есть отличные пляжи и они тоже бесплатны!
 Дом построен из экологически чистого материала,природного инкерманского камня.
 В квартире сделан хороший ремонт. Всё свежее и чистое! Есть абсолютно всё для проживания. Можно заселяться и ни о чём не думать)
 Придомовая территория облагорожена и освещена,что видно на фото.
Также,к придомовой территории прилегает сквер с хвойными деревьями и спортплощадкой.
 До ближайшего магазина 1 минута.
В посёлке есть аптека,амбулатория,школа,детский сад.
В самом посёлке всегда очень тихо и спокойно. Он просто предназначен для отдыха)))
 Все интересующие вопросы по телефону."
2-комн. кв., 43,9 м, 3/5 этаж;https://krym.cian.ru/sale/flat/241326868/;4 300 000 ;Республика КрымЯлта городской округГаспра пгтулица Маратовская59;Больше фото по запросу
1-комн. кв., 36,29 м, 7/8 этаж;https://krym.cian.ru/sale/flat/244775911/;4 850 000 ;Республика КрымЯлта городской округВиноградное пгтшоссе Бахчисарайское14Б;"Однокомнатная квартира в новом доме с прекрасным видом на всю Ялту, море и горы. Находится на 7 этаже.
Окончание строительства - 4 квартал 2020 года. 

Жк Горизонт Plaza - многоквартирный жилой комплекс с развитой инфраструктурой, находится в 2 км от набережной Ялты, по адресу Бахчисарайское шоссе 14Г, привлекает своим месторасположением в экологически чистом и тихом районе города. 

Из всех апартаментов открывается вид на гору Ай-Петри, на Чёрное море и на город. Непосредственная близость к лесу, к водопаду Учан-Су, к Царской тропе и Ливадийском дворцу.

Удобная транспортная развязка. Рядом, остановка общественного транспорта. 
На охраняемой территории предусмотрен паркинг, детская площадка и зона для семейного отдыха и магазин.

Высота этажа 3м, высота помещений 2,75.
Отопление и горячее водоснабжение домов от газового котла.
Обслуживание и эксплуатация производится застройщиком. 

Возможен небольшой торг. Обсуждается индивидуально."
1-комн. кв., 29,7 м, 1/1 этаж;https://krym.cian.ru/sale/flat/231483554/;2 700 000 ;Республика КрымЯлта городской округКореиз пгтшоссе Севастопольское;1ккв. общей площадью 29,7кв.м. на 1 этаже / 1 этажного жилого дома с придомовой территорией. Высота потолка 3,6м. Состояние квартиры жилое. В дальней комнате второй свет. На полу линолеум. Туалет уличный, смывной. Отдельно-стоящая кухня, площадью 6кв.м. Автомобильный гараж с ямой. Летний душ. Жилой дом находиться в районе с хорошей транспортной развязкой. Документы готовы к продаже. Цена 2 700 000 руб.
1-комн. кв., 31,7 м, 2/2 этаж;https://krym.cian.ru/sale/flat/246011468/;3 150 000 ;Республика КрымЯлта городской округКореиз пгтулица Врачей Михайловых12;Квартира достроена на 2 этаже. Сама комната 13,2 м , санузел совмещенный (ванная),электроплита , теплые полы. Мебель частично остается( холодильник , стиральная машина). Есть парковочное место. Вид на Ай-Петри. Место тихое , рядом кореизская поликлиника, магазин. Оформлено без управляющей компании. Платят сами , на две семьи.
1-комн. кв., 35 м, 3/5 этаж;https://krym.cian.ru/sale/flat/220038585/;3 000 000 ;Республика КрымАлушта городской округПартенит пгтулица Нагорная5;"Я собственник. Квартира никогда не продавалась, единственный владелец с момента постройки дома. Никто не прописан, готовы все документы, в т.ч. для ипотеки.

Хорошая, уютная квартира в прекрасном месте у подножья горы Медведь, в ПГТ Партенит.
Дом построен из экологически чистого Инкерманского камня. Летом не жарко, зимой не холодно.

Изумительный воздух и тишина. К морю 11 минут пешком (950 м.), или 8 минут на автобусе.

По пути к морю - парк санатория ""Крым"". В парке много оборудованных пляжей и огромная территория с зелеными круглый год соснами, детскими площадками, кафе, теннисным кортом и живописными аллеями."
3-комн. кв., 79 м, 1/5 этаж;https://krym.cian.ru/sale/flat/246056286/;3 000 000 ;Республика КрымЯлта городской округГаспра пгтулица Горького14;"Продается 3 к квартира в Гаспре, в р-не с развитой инфраструктурой. Общая площадь  79 м2.
Планировка не стандартная. Вход в квартиру личный , не с подъезда.Кухня просторная!
Состояние квартиры под капитальный ремонт.
Отопление центральное. Квартира газифицирована.
Расположена в цокольном этаже. По факту это первый этаж. Сухая. Есть небольшой дворик.
Жилье с пропиской."
Студия, 25 м, 2/4 этаж;https://krym.cian.ru/sale/flat/233643795/;2 200 000 ;Республика КрымЯлта городской округАлупкаулица Ленина35Е;"Продам квартиру-студию 25 кв м +балкон 6 кв м в Алупке
Магазины,остановка,море в шаговой доступности 
Без ремонта,свободная планировка Рядом два парка Можжевеловая роща Свой небольшой дворик
Хорошо сдаваемый район До центра Ялты 25 минут на авто"
2-комн. кв., 60 м, 5/12 этаж;https://krym.cian.ru/sale/flat/246018590/;5 000 000 ;Республика КрымАлушта городской округПартенит пгтулица Партенитская9;"Дом прочный монолитный.Квартира в обычном жилом состоянии,отличная планировка,две изолированные комнаты,кухня-10 кв.м,сан.узел раздельный,большая лоджия -8кв.м,балкон-3,5 кв.м.К морю 5 минут пешим шагом.Документы РФ.
Расстояние от Партенита до Ялты 18 км,до Алушты-12км,до аэропорта города Симферополя-70 км."
1-комн. кв., 29,3 м, 3/9 этаж;https://krym.cian.ru/sale/flat/236364309/;3 600 000 ;Республика КрымАлушта городской округПартенит пгтулица Нагорная14;"Продам свою квартиру , отличное место возле  cанатория Kрым, рядом гора Aю-Даг и всемирно известный Артек. 
29,3 м  пo документам,  фактически две раздельные комнаты в квартире c ремонтом, полностью всем укомплектованная. 
Рacполoжна в непоcредcтвеннoй близости к пaрку cанатория ""Крым"", к дельфинарию,  и парку ""Айвазовского"" . Продуктовый магазин в соседнем доме, место для парковки авто.  В квартире новая бытовая техника (стиральная машина, холодильник, бойлер, варочная поверхность , микроволновая печь, кондиционер,мебель (двухспальная кровать, двухспальный диван, кресло, обеденный стол , встроенная кухня, шкафкупе, комод).  Заходи и живи."
1-комн. кв., 31,8 м, 4/4 этаж;https://krym.cian.ru/sale/flat/245898843/;3 200 000 ;Республика КрымЯлта городской округГурзуф пгтулица Артековская6;"ИПОТЕКА!!Предлагаю купить 1-ком. Квартиру в Гурзуфе,2-я линия от моря, рядом автовокзал, школа, рынок, местность ровная. 
31,8 кв.м. комната 18,7 кухня 6,7, санузел совмещен, есть балкон с видом во двор и горы, высокие потолки. Светлая и очень теплая квартира, состояние жилое, не требует вложений. Подойдет для постоянного проживания и для сдачи. Мебель и техника остается.
Дополнительно, напротив подъезда собственный благоустроенный сарайчик. Есть место для авто. До моря 5 минут пешком. До Набережной Ялты 15 минут на транспорте."
3-комн. кв., 72 м, 3/5 этаж;https://krym.cian.ru/sale/flat/243184180/;4 650 000 ;Республика КрымАлушта городской округПартенит пгтшоссе Фрунзенское10;"Продается 3-х комнатная квартира площадью 72 м2 в г.
Партенит, Республика Крым. Квартира расположена на 3-м
этаже пятиэтажного дома. Дом построен из инкерманского
камня с высокой сейсмоустойчивостью. Вид из окон - во двор
и на море. 1 линия."
1-комн. кв., 27 м, 2/2 этаж;https://krym.cian.ru/sale/flat/245819021/;3 900 100 ;Республика КрымЯлта городской округМассандра пгтулица Мира10Д;На крыше солярий. Можно загорать, устраивать пикники. Нет крутых подходов к дому. Городской и междугородный транпорт рядом. Есть вся мебель и бытовая техника. Окна панорамные от пола. Можно использовать для отдыха и для сдачи круглый год.
2-комн. кв., 50,1 м, 5/5 этаж;https://krym.cian.ru/sale/flat/242883122/;4 000 000 ;Республика КрымЯлта городской округКореиз пгтулица Маяковского12;Продам двушку в пгт.Кореиз (большая Ялта). Квартира панорамная: один балкон-прямой вид на море,другой -Ай-Петри (с левой стороны). Крыша на доме новая перекрыта в прошлом году.   Рядом дворец Дюльбер,Юсуповский,Паниной (Ясная поляна),Воронцовский дворец,мисхорский парк,канатная дорога на Ай-Петри и мн.др. До Ласточкиного гнезда на машине минут 7-8 минут.  В самом доме прод-и хозтовары,автомагазин,магазин для рыбалки,кастрюли чашки,салон красоты,рядом рынок,супермаркет,остановки общественного транспорта. Есть газ!!!! (что здесь не везде). Вода,газ,свет по счетчикам.
1-комн. кв., 32 м, 1/1 этаж;https://krym.cian.ru/sale/flat/242453659/;3 500 000 ;Республика КрымЯлта городской округАлупкаулица Амет-Хана Султана;у самого входа в Воронцовский  парк.Вся инфраструктура.
2-комн. кв., 47 м, 1/4 этаж;https://krym.cian.ru/sale/flat/240883867/;4 300 000 ;Республика КрымЯлта городской округГурзуф пгтулица Соловьева12;"Квартира сухая, просторная, светлая, без посторонних запахов. Газифицирована. Подъезд чистый, окрашен. Двор ухоженный, присутствует детская и спортивная площадки. Центр поселка. Рядом супермаркет, рынок, аптека, поликлиника. До набережной 15 минут пешком. Курсируют маршрутные прогулочные электрокары к набережной и обратно.Вокруг зелено, под окнами растут пальмы. Дом построен в 1965 году. До г. Ялта или г. Алушта 15 минут на машине.
Ночью слышен шум прибоя.
ТОРГ"
1-комн. апарт., 20 м, 8/13 этаж;https://krym.cian.ru/sale/flat/242372259/;5 000 000 ;Республика КрымЯлта городской округНикита пгт57;"Ялта. Никитский ботанический сад. Закрытая охраняемая зона (въезд только по пропускам). Набережная, до моря 100м. 8 этаж 13-этажного корпуса фитнес-оздоровительного центра, введенного в эксплуатацию в 2008 году.
Апартаменты элитные 20 м.кв.,оборудованы: кухня (натуральное дерево (Итальянская эксклюзивная фабрика)), столешница (натуральный мрамор), санузел, душевая кабина, кондиционер Дайкин, встроенная стиральная машина Бош, нагревательная поверхность Вирпул, встроенный холодильник Либхер, вентиляция, бойлер электрический на 100 л, шкаф-купе, 2 дивана. Стены- натуральная венецианка, пол керамика(Испания), двери (Италия). Витраж стеклянный 3Х4 , панорамный вид на море, без помех, ничто не заслоняет. Электроэнергия, вода горячая, холодная подается круглосуточно, платеж по счетчикам. Возможность размещения 4-х человек. В номере есть: чайник, кухонная посуда, приборы, посуда для приготовления еды, туалетные принадлежности, фен, утюг, кофеварка, гладильная доска, сушилка, вентилятор. Холл перед номером 100 м.кв., панорама с холла на Никитский ботанический сад. Два стеклянных панорамных лифта. Продажа на основании свидетельства о собственности нежилого помещения. Ремонт произведен в 2010 году, в номере никто не проживал.
Собственный пляж, набережная галька. Лодочная станция с возможностью стоянки катера, гидроцикла. Причал рейсовых катеров, курсирующих с Ялты, Гурзуф и далее. Охраняемая зона, ресторан, работают круглогодично. Парковка автомобиля бесплатная. В 2010 г. под окнами наших апартаментов открылся SPA-комплекс Консоль Спорт-Никита-второй по размерам SPA-центр в Украине. SPA-комплекс оборудован по современным стандартам мировой SPA-индустрии: несколько бассейнов: большой плавательный, гидромассажный, с морской водой, зона отдыха с водяными кроватями, Хамам и финская сауна, различные виды услуг.
Возможна аренда (4000 руб/сутки)"
1-комн. апарт., 30 м, 4/8 этаж;https://krym.cian.ru/sale/flat/240978128/;2 199 000 ;Республика КрымЯлта городской округВосход пгт;Продается по договору долевого участия 1-комнатная квартира улица Авроры в поселке городского типа  Восход - в 2 км от Ялты, между Массандрой и Никитой. Вид на море.  4 этаж 8-ми этажного дома. . Без отделки. Торг
3-комн. кв., 76 м, 2/2 этаж;https://krym.cian.ru/sale/flat/224359159/;4 750 000 ;Республика КрымЯлта городской округСимеиз пгтулица Красномаякская18;"В поселке городского типа  Симеиз продается 3кк. Климат в Симеизе считается одним из самых приятных и комфортных на всем Южном берегу Крыма. Воздух симеиза позволяет его называть климатическим курортом. Здесь он чистый и без городской пыли.Но самое главное, что местная флора питает атмосферу полезными фитонцидами. Местная растительность состоит из уникальных рощ можжевельника, вперемешку с сосной, дубом. Все это делает здешнюю атмосферу ароматной и более полезной.
С 2017 г. Симеизский городской пляж  признан местом проведения мировых соревнований по Клифф-дайвингу (прыжки в воду с экстремальной высоты).
На данный момент по федеральной целевой программе идет полная реконструкция центрально пляжа и набережной. Данная квартира отлично подойдёт как для круглогодичного проживания так и для сезонного бизнеса.Курортный сезон в Симеизе длится с апреля по десятые числа октября.
Квартира расположена в доме старой постройки. Дом имеет бутовое цокольное помещение, стены состоят из дерева, сверху проштукотурено. Квартира имеет 3 раздельные комнаты и застекленный балкон.
Комнаты 10,8., 15., 22,9 м2., балкон-8,6м2
Душевая и санузел раздельные. 
С окон 2-х комнат открывается панорамный вид на море и гору  Кошка. Все окна - металлопластиковые.
До моря пешкой- 10-15 минут. Природная газификация в проекте. Отопление-электрическое.  Торг возможен."
3-комн. кв., 68 м, 3/7 этаж;https://krym.cian.ru/sale/flat/218386361/;5 250 000 ;Республика КрымЯлта городской округГаспра пгтулица Лесная2В;Продам двухэтажную квартиру с евроремонтом и новой качественной мебелью.Квартира оборудована всем необходимым для комфортного проживания. На первом этаже-кухня-столовая.совмещенный санузел со встроенной техникой.кладовка.зона отдыха и балкон с видом на море и Ай Петри.На второй этаж ведет дубовая лестница.которая прекрасно гармонирует с интерьером. На втором этаже-зал с панорамным окном на море и спальня.На 1 и 2 этажах установлены кондиционеры.телевизоры.Рядом с домом собственная парковка для авто.В шаговой доступности магазины.кафе.рынки.детский садик.школа.В 100 метрах-заповедник.можжевеловый лес.выход на Солнечную тропу.До пляжа-7 мин ходьбы.Рядом санатории Днепр.Родина. До Ялты-7 км до Ласточкина гнезда-2 км
1-комн. апарт., 16,5 м, 5/7 этаж;https://krym.cian.ru/sale/flat/245324607/;2 600 000 ;Республика КрымЯлта городской округГаспра пгтшоссе Алупкинское;"Я  собственник.  Продаю 1  комнатные  апартаменты в ЖК ДУЭТ в пос. Гаспра, в 10 км от Ялты общей площадью 16,5 кв.м., на 5 этаже 8 этажного здания. Есть балкон площадью  2 кв.м.
        Алупкинское шоссе, дом 58-Д. Дом сдан в 2016 году.  Документы готовы к сделке.
      В доме имеется  лифт, просторный холл. ЖК Дуэт"" расположен в уютном тихом районе, в 3 минутах ходьбы от набережной и оборудованного благоустроенного  пляжа.  В 2 минутах ходьбы расположен овощной рынок, кафе, столовые, различные магазины  и остановки общественного транспорта. Хорошая инфраструктура района. Рядом находится главный вход в парк-отель МАРАТ. 
       В 15 минутах от дома расположен исторический памятник Крыма  Ласточкино гнездо.
 В 10 мин. езды Воронцовский и Ливадийский дворцы, а также их знаменитые парки и пляжи.

Благоустроенный двор, где имеется несколько мест отдыха, детская площадка, стоянка для автомобилей и летнее кафе.
Здание ЖК Дуэт и закрытый двор находятся под круглосуточной охраной.
Апартаменты продаю со всей строенной мебелью и бытовой техникой (кондиционер, телевизор, холодильник, стиральная машина).
В холодное время апартаменты отапливаются системой Теплые полы и кондиционером.
В принципе продаю готовый гостиничный бизнес. Место в Гаспре хорошо раскручено и многим известно. Апартаменты хорошо сдаются круглый год. Летом доход составляет до 2000 рублей в сутки, а в  июле и августе до 3000 рублей в сутки.
Продаю в связи с переездом в другую местность."
1-комн. кв., 30,2 м, 2/5 этаж;https://krym.cian.ru/sale/flat/222457044/;3 800 000 ;Республика КрымАлушта городской округПартенит пгтулица Партенитская12;"Благоустроенная 1-комнатная квартира в прибрежном поселке Партенит, на ЮБК. Расположена по адресу ул. Партенитская д. 12, на 2 этаже 5 этажного дома. Общая площадь: 30,2 кв.м (Зал - 14,5; кухня - 9 кв.м, санузел - 2,9 и коридор - 5,5 кв.м)
Квартира продается с мебелью и бытовой техникой.
Дом расположен в спокойном и комфортном для проживания районе, всего в 2 минутах ходьбы до парка и набережной военного санатория Крым, расположенного у подножия Медведь-горы. Неподалеку от дома поселковый пляж, а также вся необходимая для жизни и отдыха инфраструктура: автостанция, магазины, рынок и супермаркет, автостанция, поликлиника и почта. Летом постоянно работают кафе и рестораны.
Вся дополнительная информация по второму указанному в контактах номеру - Viber, WhatsApp."
